"PSPath","PSParentPath","PSChildName","PSDrive","PSProvider","PSIsContainer","Mode","ModeWithoutHardLink","VersionInfo","BaseName","Target","LinkType","Length","DirectoryName","Directory","IsReadOnly","FullName","Extension","Name","Exists","CreationTime","CreationTimeUtc","LastAccessTime","LastAccessTimeUtc","LastWriteTime","LastWriteTimeUtc","LinkTarget","Attributes"
"Microsoft.PowerShell.Core\FileSystem::D:\BID\InServer\67478\67478-1.jpg","Microsoft.PowerShell.Core\FileSystem::D:\BID\InServer\67478","67478-1.jpg","D","Microsoft.PowerShell.Core\FileSystem","False","-a---","-a---","File:             D:\BID\InServer\67478\67478-1.jpg
InternalName:     
OriginalFilename: 
FileVersion:      
FileDescription:  
Product:          
ProductVersion:   
Debug:            False
Patched:          False
PreRelease:       False
PrivateBuild:     False
SpecialBuild:     False
Language:         
","67478-1",,,"256739","D:\BID\InServer\67478","D:\BID\InServer\67478","False","D:\BID\InServer\67478\67478-1.jpg",".jpg","67478-1.jpg","True","2022-07-23 오후 5:57:36","2022-07-23 오전 8:57:36","2022-07-23 오후 5:57:36","2022-07-23 오전 8:57:36","2022-07-23 오후 4:27:56","2022-07-23 오전 7:27:56",,"Archive"
"Microsoft.PowerShell.Core\FileSystem::D:\BID\InServer\67478\67478-2.jpg","Microsoft.PowerShell.Core\FileSystem::D:\BID\InServer\67478","67478-2.jpg","D","Microsoft.PowerShell.Core\FileSystem","False","-a---","-a---","File:             D:\BID\InServer\67478\67478-2.jpg
InternalName:     
OriginalFilename: 
FileVersion:      
FileDescription:  
Product:          
ProductVersion:   
Debug:            False
Patched:          False
PreRelease:       False
PrivateBuild:     False
SpecialBuild:     False
Language:         
","67478-2",,,"189242","D:\BID\InServer\67478","D:\BID\InServer\67478","False","D:\BID\InServer\67478\67478-2.jpg",".jpg","67478-2.jpg","True","2022-07-23 오후 5:57:36","2022-07-23 오전 8:57:36","2022-07-23 오후 5:57:36","2022-07-23 오전 8:57:36","2022-07-23 오후 4:27:56","2022-07-23 오전 7:27:56",,"Archive"
"Microsoft.PowerShell.Core\FileSystem::D:\BID\InServer\68234\68234-1.jpg","Microsoft.PowerShell.Core\FileSystem::D:\BID\InServer\68234","68234-1.jpg","D","Microsoft.PowerShell.Core\FileSystem","False","-a---","-a---","File:             D:\BID\InServer\68234\68234-1.jpg
InternalName:     
OriginalFilename: 
FileVersion:      
FileDescription:  
Product:          
ProductVersion:   
Debug:            False
Patched:          False
PreRelease:       False
PrivateBuild:     False
SpecialBuild:     False
Language:         
","68234-1",,,"308646","D:\BID\InServer\68234","D:\BID\InServer\68234","False","D:\BID\InServer\68234\68234-1.jpg",".jpg","68234-1.jpg","True","2022-07-23 오후 4:50:49","2022-07-23 오전 7:50:49","2022-07-23 오후 4:50:49","2022-07-23 오전 7:50:49","2022-07-13 오후 3:51:16","2022-07-13 오전 6:51:16",,"Archive"
"Microsoft.PowerShell.Core\FileSystem::D:\BID\InServer\68234\68234-2.jpg","Microsoft.PowerShell.Core\FileSystem::D:\BID\InServer\68234","68234-2.jpg","D","Microsoft.PowerShell.Core\FileSystem","False","-a---","-a---","File:             D:\BID\InServer\68234\68234-2.jpg
InternalName:     
OriginalFilename: 
FileVersion:      
FileDescription:  
Product:          
ProductVersion:   
Debug:            False
Patched:          False
PreRelease:       False
PrivateBuild:     False
SpecialBuild:     False
Language:         
","68234-2",,,"283148","D:\BID\InServer\68234","D:\BID\InServer\68234","False","D:\BID\InServer\68234\68234-2.jpg",".jpg","68234-2.jpg","True","2022-07-23 오후 4:50:49","2022-07-23 오전 7:50:49","2022-07-23 오후 4:50:49","2022-07-23 오전 7:50:49","2022-07-14 오전 12:45:30","2022-07-13 오후 3:45:30",,"Archive"
"Microsoft.PowerShell.Core\FileSystem::D:\BID\InServer\68323\68323-1.jpg","Microsoft.PowerShell.Core\FileSystem::D:\BID\InServer\68323","68323-1.jpg","D","Microsoft.PowerShell.Core\FileSystem","False","-a---","-a---","File:             D:\BID\InServer\68323\68323-1.jpg
InternalName:     
OriginalFilename: 
FileVersion:      
FileDescription:  
Product:          
ProductVersion:   
Debug:            False
Patched:          False
PreRelease:       False
PrivateBuild:     False
SpecialBuild:     False
Language:         
","68323-1",,,"402680","D:\BID\InServer\68323","D:\BID\InServer\68323","False","D:\BID\InServer\68323\68323-1.jpg",".jpg","68323-1.jpg","True","2022-07-23 오후 4:50:49","2022-07-23 오전 7:50:49","2022-07-23 오후 4:50:49","2022-07-23 오전 7:50:49","2022-07-20 오후 10:40:10","2022-07-20 오후 1:40:10",,"Archive"
"Microsoft.PowerShell.Core\FileSystem::D:\BID\InServer\68323\68323-2.jpg","Microsoft.PowerShell.Core\FileSystem::D:\BID\InServer\68323","68323-2.jpg","D","Microsoft.PowerShell.Core\FileSystem","False","-a---","-a---","File:             D:\BID\InServer\68323\68323-2.jpg
InternalName:     
OriginalFilename: 
FileVersion:      
FileDescription:  
Product:          
ProductVersion:   
Debug:            False
Patched:          False
PreRelease:       False
PrivateBuild:     False
SpecialBuild:     False
Language:         
","68323-2",,,"364084","D:\BID\InServer\68323","D:\BID\InServer\68323","False","D:\BID\InServer\68323\68323-2.jpg",".jpg","68323-2.jpg","True","2022-07-23 오후 4:50:49","2022-07-23 오전 7:50:49","2022-07-23 오후 4:50:49","2022-07-23 오전 7:50:49","2022-07-20 오후 10:40:10","2022-07-20 오후 1:40:10",,"Archive"
"Microsoft.PowerShell.Core\FileSystem::D:\BID\InServer\68323\68323-3.jpg","Microsoft.PowerShell.Core\FileSystem::D:\BID\InServer\68323","68323-3.jpg","D","Microsoft.PowerShell.Core\FileSystem","False","-a---","-a---","File:             D:\BID\InServer\68323\68323-3.jpg
InternalName:     
OriginalFilename: 
FileVersion:      
FileDescription:  
Product:          
ProductVersion:   
Debug:            False
Patched:          False
PreRelease:       False
PrivateBuild:     False
SpecialBuild:     False
Language:         
","68323-3",,,"368241","D:\BID\InServer\68323","D:\BID\InServer\68323","False","D:\BID\InServer\68323\68323-3.jpg",".jpg","68323-3.jpg","True","2022-07-23 오후 4:50:49","2022-07-23 오전 7:50:49","2022-07-23 오후 4:50:49","2022-07-23 오전 7:50:49","2022-07-20 오후 10:40:10","2022-07-20 오후 1:40:10",,"Archive"
"Microsoft.PowerShell.Core\FileSystem::D:\BID\InServer\68328\68328-1.webp","Microsoft.PowerShell.Core\FileSystem::D:\BID\InServer\68328","68328-1.webp","D","Microsoft.PowerShell.Core\FileSystem","False","-a---","-a---","File:             D:\BID\InServer\68328\68328-1.webp
InternalName:     
OriginalFilename: 
FileVersion:      
FileDescription:  
Product:          
ProductVersion:   
Debug:            False
Patched:          False
PreRelease:       False
PrivateBuild:     False
SpecialBuild:     False
Language:         
","68328-1",,,"23378","D:\BID\InServer\68328","D:\BID\InServer\68328","False","D:\BID\InServer\68328\68328-1.webp",".webp","68328-1.webp","True","2022-07-23 오후 4:50:50","2022-07-23 오전 7:50:50","2022-07-23 오후 4:50:50","2022-07-23 오전 7:50:50","2022-07-19 오후 6:51:12","2022-07-19 오전 9:51:12",,"Archive"
"Microsoft.PowerShell.Core\FileSystem::D:\BID\InServer\68328\68328-2.webp","Microsoft.PowerShell.Core\FileSystem::D:\BID\InServer\68328","68328-2.webp","D","Microsoft.PowerShell.Core\FileSystem","False","-a---","-a---","File:             D:\BID\InServer\68328\68328-2.webp
InternalName:     
OriginalFilename: 
FileVersion:      
FileDescription:  
Product:          
ProductVersion:   
Debug:            False
Patched:          False
PreRelease:       False
PrivateBuild:     False
SpecialBuild:     False
Language:         
","68328-2",,,"26582","D:\BID\InServer\68328","D:\BID\InServer\68328","False","D:\BID\InServer\68328\68328-2.webp",".webp","68328-2.webp","True","2022-07-23 오후 4:50:50","2022-07-23 오전 7:50:50","2022-07-23 오후 4:50:50","2022-07-23 오전 7:50:50","2022-07-19 오전 10:12:56","2022-07-19 오전 1:12:56",,"Archive"
"Microsoft.PowerShell.Core\FileSystem::D:\BID\InServer\68405\68405-1.png","Microsoft.PowerShell.Core\FileSystem::D:\BID\InServer\68405","68405-1.png","D","Microsoft.PowerShell.Core\FileSystem","False","-a---","-a---","File:             D:\BID\InServer\68405\68405-1.png
InternalName:     
OriginalFilename: 
FileVersion:      
FileDescription:  
Product:          
ProductVersion:   
Debug:            False
Patched:          False
PreRelease:       False
PrivateBuild:     False
SpecialBuild:     False
Language:         
","68405-1",,,"415090","D:\BID\InServer\68405","D:\BID\InServer\68405","False","D:\BID\InServer\68405\68405-1.png",".png","68405-1.png","True","2022-07-23 오후 4:50:50","2022-07-23 오전 7:50:50","2022-07-23 오후 4:50:50","2022-07-23 오전 7:50:50","2022-07-20 오후 11:34:48","2022-07-20 오후 2:34:48",,"Archive"
"Microsoft.PowerShell.Core\FileSystem::D:\BID\InServer\68413\68413-1.png","Microsoft.PowerShell.Core\FileSystem::D:\BID\InServer\68413","68413-1.png","D","Microsoft.PowerShell.Core\FileSystem","False","-a---","-a---","File:             D:\BID\InServer\68413\68413-1.png
InternalName:     
OriginalFilename: 
FileVersion:      
FileDescription:  
Product:          
ProductVersion:   
Debug:            False
Patched:          False
PreRelease:       False
PrivateBuild:     False
SpecialBuild:     False
Language:         
","68413-1",,,"370348","D:\BID\InServer\68413","D:\BID\InServer\68413","False","D:\BID\InServer\68413\68413-1.png",".png","68413-1.png","True","2022-07-23 오후 4:50:50","2022-07-23 오전 7:50:50","2022-07-23 오후 4:50:50","2022-07-23 오전 7:50:50","2022-07-20 오후 12:21:56","2022-07-20 오전 3:21:56",,"Archive"
"Microsoft.PowerShell.Core\FileSystem::D:\BID\InServer\68413\68413-2.webp","Microsoft.PowerShell.Core\FileSystem::D:\BID\InServer\68413","68413-2.webp","D","Microsoft.PowerShell.Core\FileSystem","False","-a---","-a---","File:             D:\BID\InServer\68413\68413-2.webp
InternalName:     
OriginalFilename: 
FileVersion:      
FileDescription:  
Product:          
ProductVersion:   
Debug:            False
Patched:          False
PreRelease:       False
PrivateBuild:     False
SpecialBuild:     False
Language:         
","68413-2",,,"130496","D:\BID\InServer\68413","D:\BID\InServer\68413","False","D:\BID\InServer\68413\68413-2.webp",".webp","68413-2.webp","True","2022-07-23 오후 4:50:50","2022-07-23 오전 7:50:50","2022-07-23 오후 4:50:50","2022-07-23 오전 7:50:50","2022-07-20 오후 11:33:04","2022-07-20 오후 2:33:04",,"Archive"
"Microsoft.PowerShell.Core\FileSystem::D:\BID\InServer\69557\69557-1.png","Microsoft.PowerShell.Core\FileSystem::D:\BID\InServer\69557","69557-1.png","D","Microsoft.PowerShell.Core\FileSystem","False","-a---","-a---","File:             D:\BID\InServer\69557\69557-1.png
InternalName:     
OriginalFilename: 
FileVersion:      
FileDescription:  
Product:          
ProductVersion:   
Debug:            False
Patched:          False
PreRelease:       False
PrivateBuild:     False
SpecialBuild:     False
Language:         
","69557-1",,,"252970","D:\BID\InServer\69557","D:\BID\InServer\69557","False","D:\BID\InServer\69557\69557-1.png",".png","69557-1.png","True","2022-07-23 오후 4:50:51","2022-07-23 오전 7:50:51","2022-07-23 오후 4:50:51","2022-07-23 오전 7:50:51","2022-07-19 오전 3:38:22","2022-07-18 오후 6:38:22",,"Archive"
"Microsoft.PowerShell.Core\FileSystem::D:\BID\InServer\69608\69608-1.webp","Microsoft.PowerShell.Core\FileSystem::D:\BID\InServer\69608","69608-1.webp","D","Microsoft.PowerShell.Core\FileSystem","False","-a---","-a---","File:             D:\BID\InServer\69608\69608-1.webp
InternalName:     
OriginalFilename: 
FileVersion:      
FileDescription:  
Product:          
ProductVersion:   
Debug:            False
Patched:          False
PreRelease:       False
PrivateBuild:     False
SpecialBuild:     False
Language:         
","69608-1",,,"50140","D:\BID\InServer\69608","D:\BID\InServer\69608","False","D:\BID\InServer\69608\69608-1.webp",".webp","69608-1.webp","True","2022-07-23 오후 4:50:51","2022-07-23 오전 7:50:51","2022-07-23 오후 4:50:51","2022-07-23 오전 7:50:51","2022-07-19 오후 8:30:54","2022-07-19 오전 11:30:54",,"Archive"
